filter_status	method	node	rejected
before_filter	Focused_BH	GO:0051898	FALSE
after_filter	Focused_BH	GO:0051898	FALSE
before_filter	Structured_Holm	GO:0051898	FALSE
after_filter	Structured_Holm	GO:0051898	FALSE
before_filter	BH	GO:0051898	FALSE
after_filter	BH	GO:0051898	FALSE
before_filter	Focused_BH	GO:0051899	FALSE
after_filter	Focused_BH	GO:0051899	FALSE
before_filter	Structured_Holm	GO:0051899	FALSE
after_filter	Structured_Holm	GO:0051899	FALSE
before_filter	BH	GO:0051899	FALSE
after_filter	BH	GO:0051899	FALSE
before_filter	Focused_BH	GO:0051900	FALSE
after_filter	Focused_BH	GO:0051900	FALSE
before_filter	Structured_Holm	GO:0051900	FALSE
after_filter	Structured_Holm	GO:0051900	FALSE
before_filter	BH	GO:0051900	FALSE
after_filter	BH	GO:0051900	FALSE
before_filter	Focused_BH	GO:0051901	FALSE
after_filter	Focused_BH	GO:0051901	FALSE
before_filter	Structured_Holm	GO:0051901	FALSE
after_filter	Structured_Holm	GO:0051901	FALSE
before_filter	BH	GO:0051901	FALSE
after_filter	BH	GO:0051901	FALSE
before_filter	Focused_BH	GO:0051902	FALSE
after_filter	Focused_BH	GO:0051902	FALSE
before_filter	Structured_Holm	GO:0051902	FALSE
after_filter	Structured_Holm	GO:0051902	FALSE
before_filter	BH	GO:0051902	FALSE
after_filter	BH	GO:0051902	FALSE
before_filter	Focused_BH	GO:0051904	FALSE
after_filter	Focused_BH	GO:0051904	FALSE
before_filter	Structured_Holm	GO:0051904	FALSE
after_filter	Structured_Holm	GO:0051904	FALSE
before_filter	BH	GO:0051904	FALSE
after_filter	BH	GO:0051904	FALSE
before_filter	Focused_BH	GO:0051905	FALSE
after_filter	Focused_BH	GO:0051905	FALSE
before_filter	Structured_Holm	GO:0051905	FALSE
after_filter	Structured_Holm	GO:0051905	FALSE
before_filter	BH	GO:0051905	FALSE
after_filter	BH	GO:0051905	FALSE
before_filter	Focused_BH	GO:0051913	FALSE
after_filter	Focused_BH	GO:0051913	FALSE
before_filter	Structured_Holm	GO:0051913	FALSE
after_filter	Structured_Holm	GO:0051913	FALSE
before_filter	BH	GO:0051913	FALSE
after_filter	BH	GO:0051913	FALSE
before_filter	Focused_BH	GO:0051914	FALSE
after_filter	Focused_BH	GO:0051914	FALSE
before_filter	Structured_Holm	GO:0051914	FALSE
after_filter	Structured_Holm	GO:0051914	FALSE
before_filter	BH	GO:0051914	FALSE
after_filter	BH	GO:0051914	FALSE
before_filter	Focused_BH	GO:0051915	FALSE
after_filter	Focused_BH	GO:0051915	FALSE
before_filter	Structured_Holm	GO:0051915	FALSE
after_filter	Structured_Holm	GO:0051915	FALSE
before_filter	BH	GO:0051915	FALSE
after_filter	BH	GO:0051915	FALSE
before_filter	Focused_BH	GO:0051917	FALSE
after_filter	Focused_BH	GO:0051917	FALSE
before_filter	Structured_Holm	GO:0051917	FALSE
after_filter	Structured_Holm	GO:0051917	FALSE
before_filter	BH	GO:0051917	FALSE
after_filter	BH	GO:0051917	FALSE
before_filter	Focused_BH	GO:0051918	FALSE
after_filter	Focused_BH	GO:0051918	FALSE
before_filter	Structured_Holm	GO:0051918	FALSE
after_filter	Structured_Holm	GO:0051918	FALSE
before_filter	BH	GO:0051918	FALSE
after_filter	BH	GO:0051918	FALSE
before_filter	Focused_BH	GO:0051919	FALSE
after_filter	Focused_BH	GO:0051919	FALSE
before_filter	Structured_Holm	GO:0051919	FALSE
after_filter	Structured_Holm	GO:0051919	FALSE
before_filter	BH	GO:0051919	FALSE
after_filter	BH	GO:0051919	FALSE
before_filter	Focused_BH	GO:0051923	FALSE
after_filter	Focused_BH	GO:0051923	FALSE
before_filter	Structured_Holm	GO:0051923	FALSE
after_filter	Structured_Holm	GO:0051923	FALSE
before_filter	BH	GO:0051923	FALSE
after_filter	BH	GO:0051923	FALSE
before_filter	Focused_BH	GO:0051924	FALSE
after_filter	Focused_BH	GO:0051924	FALSE
before_filter	Structured_Holm	GO:0051924	FALSE
after_filter	Structured_Holm	GO:0051924	FALSE
before_filter	BH	GO:0051924	FALSE
after_filter	BH	GO:0051924	FALSE
before_filter	Focused_BH	GO:0051926	FALSE
after_filter	Focused_BH	GO:0051926	FALSE
before_filter	Structured_Holm	GO:0051926	FALSE
after_filter	Structured_Holm	GO:0051926	FALSE
before_filter	BH	GO:0051926	FALSE
after_filter	BH	GO:0051926	FALSE
before_filter	Focused_BH	GO:0051928	FALSE
after_filter	Focused_BH	GO:0051928	FALSE
before_filter	Structured_Holm	GO:0051928	FALSE
after_filter	Structured_Holm	GO:0051928	FALSE
before_filter	BH	GO:0051928	FALSE
after_filter	BH	GO:0051928	FALSE
before_filter	Focused_BH	GO:0051930	FALSE
after_filter	Focused_BH	GO:0051930	FALSE
before_filter	Structured_Holm	GO:0051930	FALSE
after_filter	Structured_Holm	GO:0051930	FALSE
before_filter	BH	GO:0051930	FALSE
after_filter	BH	GO:0051930	FALSE
before_filter	Focused_BH	GO:0051931	FALSE
after_filter	Focused_BH	GO:0051931	FALSE
before_filter	Structured_Holm	GO:0051931	FALSE
after_filter	Structured_Holm	GO:0051931	FALSE
before_filter	BH	GO:0051931	FALSE
after_filter	BH	GO:0051931	FALSE
before_filter	Focused_BH	GO:0051932	FALSE
after_filter	Focused_BH	GO:0051932	FALSE
before_filter	Structured_Holm	GO:0051932	FALSE
after_filter	Structured_Holm	GO:0051932	FALSE
before_filter	BH	GO:0051932	FALSE
after_filter	BH	GO:0051932	FALSE
before_filter	Focused_BH	GO:0051933	FALSE
after_filter	Focused_BH	GO:0051933	FALSE
before_filter	Structured_Holm	GO:0051933	FALSE
after_filter	Structured_Holm	GO:0051933	FALSE
before_filter	BH	GO:0051933	FALSE
after_filter	BH	GO:0051933	FALSE
before_filter	Focused_BH	GO:0051934	FALSE
after_filter	Focused_BH	GO:0051934	FALSE
before_filter	Structured_Holm	GO:0051934	FALSE
after_filter	Structured_Holm	GO:0051934	FALSE
before_filter	BH	GO:0051934	FALSE
after_filter	BH	GO:0051934	FALSE
before_filter	Focused_BH	GO:0051935	FALSE
after_filter	Focused_BH	GO:0051935	FALSE
before_filter	Structured_Holm	GO:0051935	FALSE
after_filter	Structured_Holm	GO:0051935	FALSE
before_filter	BH	GO:0051935	FALSE
after_filter	BH	GO:0051935	FALSE
before_filter	Focused_BH	GO:0051937	FALSE
after_filter	Focused_BH	GO:0051937	FALSE
before_filter	Structured_Holm	GO:0051937	FALSE
after_filter	Structured_Holm	GO:0051937	FALSE
before_filter	BH	GO:0051937	FALSE
after_filter	BH	GO:0051937	FALSE
before_filter	Focused_BH	GO:0051938	FALSE
after_filter	Focused_BH	GO:0051938	FALSE
before_filter	Structured_Holm	GO:0051938	FALSE
after_filter	Structured_Holm	GO:0051938	FALSE
before_filter	BH	GO:0051938	FALSE
after_filter	BH	GO:0051938	FALSE
before_filter	Focused_BH	GO:0051939	FALSE
after_filter	Focused_BH	GO:0051939	FALSE
before_filter	Structured_Holm	GO:0051939	FALSE
after_filter	Structured_Holm	GO:0051939	FALSE
before_filter	BH	GO:0051939	FALSE
after_filter	BH	GO:0051939	FALSE
before_filter	Focused_BH	GO:0051940	FALSE
after_filter	Focused_BH	GO:0051940	FALSE
before_filter	Structured_Holm	GO:0051940	FALSE
after_filter	Structured_Holm	GO:0051940	FALSE
before_filter	BH	GO:0051940	FALSE
after_filter	BH	GO:0051940	FALSE
before_filter	Focused_BH	GO:0051941	FALSE
after_filter	Focused_BH	GO:0051941	FALSE
before_filter	Structured_Holm	GO:0051941	FALSE
after_filter	Structured_Holm	GO:0051941	FALSE
before_filter	BH	GO:0051941	FALSE
after_filter	BH	GO:0051941	FALSE
before_filter	Focused_BH	GO:0051944	FALSE
after_filter	Focused_BH	GO:0051944	FALSE
before_filter	Structured_Holm	GO:0051944	FALSE
after_filter	Structured_Holm	GO:0051944	FALSE
before_filter	BH	GO:0051944	FALSE
after_filter	BH	GO:0051944	FALSE
before_filter	Focused_BH	GO:0051945	FALSE
after_filter	Focused_BH	GO:0051945	FALSE
before_filter	Structured_Holm	GO:0051945	FALSE
after_filter	Structured_Holm	GO:0051945	FALSE
before_filter	BH	GO:0051945	FALSE
after_filter	BH	GO:0051945	FALSE
before_filter	Focused_BH	GO:0051946	FALSE
after_filter	Focused_BH	GO:0051946	FALSE
before_filter	Structured_Holm	GO:0051946	FALSE
after_filter	Structured_Holm	GO:0051946	FALSE
before_filter	BH	GO:0051946	FALSE
after_filter	BH	GO:0051946	FALSE
before_filter	Focused_BH	GO:0051952	FALSE
after_filter	Focused_BH	GO:0051952	FALSE
before_filter	Structured_Holm	GO:0051952	FALSE
after_filter	Structured_Holm	GO:0051952	FALSE
before_filter	BH	GO:0051952	FALSE
after_filter	BH	GO:0051952	FALSE
before_filter	Focused_BH	GO:0051953	FALSE
after_filter	Focused_BH	GO:0051953	FALSE
before_filter	Structured_Holm	GO:0051953	FALSE
after_filter	Structured_Holm	GO:0051953	FALSE
before_filter	BH	GO:0051953	FALSE
after_filter	BH	GO:0051953	FALSE
before_filter	Focused_BH	GO:0051954	FALSE
after_filter	Focused_BH	GO:0051954	FALSE
before_filter	Structured_Holm	GO:0051954	FALSE
after_filter	Structured_Holm	GO:0051954	FALSE
before_filter	BH	GO:0051954	FALSE
after_filter	BH	GO:0051954	FALSE
before_filter	Focused_BH	GO:0051955	FALSE
after_filter	Focused_BH	GO:0051955	FALSE
before_filter	Structured_Holm	GO:0051955	FALSE
after_filter	Structured_Holm	GO:0051955	FALSE
before_filter	BH	GO:0051955	FALSE
after_filter	BH	GO:0051955	FALSE
before_filter	Focused_BH	GO:0051956	FALSE
after_filter	Focused_BH	GO:0051956	FALSE
before_filter	Structured_Holm	GO:0051956	FALSE
after_filter	Structured_Holm	GO:0051956	FALSE
before_filter	BH	GO:0051956	FALSE
after_filter	BH	GO:0051956	FALSE
before_filter	Focused_BH	GO:0051957	FALSE
after_filter	Focused_BH	GO:0051957	FALSE
before_filter	Structured_Holm	GO:0051957	FALSE
after_filter	Structured_Holm	GO:0051957	FALSE
before_filter	BH	GO:0051957	FALSE
after_filter	BH	GO:0051957	FALSE
before_filter	Focused_BH	GO:0051958	FALSE
after_filter	Focused_BH	GO:0051958	FALSE
before_filter	Structured_Holm	GO:0051958	FALSE
after_filter	Structured_Holm	GO:0051958	FALSE
before_filter	BH	GO:0051958	FALSE
after_filter	BH	GO:0051958	FALSE
before_filter	Focused_BH	GO:0051960	FALSE
after_filter	Focused_BH	GO:0051960	FALSE
before_filter	Structured_Holm	GO:0051960	FALSE
after_filter	Structured_Holm	GO:0051960	FALSE
before_filter	BH	GO:0051960	FALSE
after_filter	BH	GO:0051960	FALSE
before_filter	Focused_BH	GO:0051961	FALSE
after_filter	Focused_BH	GO:0051961	FALSE
before_filter	Structured_Holm	GO:0051961	FALSE
after_filter	Structured_Holm	GO:0051961	FALSE
before_filter	BH	GO:0051961	FALSE
after_filter	BH	GO:0051961	FALSE
before_filter	Focused_BH	GO:0051962	FALSE
after_filter	Focused_BH	GO:0051962	FALSE
before_filter	Structured_Holm	GO:0051962	FALSE
after_filter	Structured_Holm	GO:0051962	FALSE
before_filter	BH	GO:0051962	FALSE
after_filter	BH	GO:0051962	FALSE
before_filter	Focused_BH	GO:0051963	FALSE
after_filter	Focused_BH	GO:0051963	FALSE
before_filter	Structured_Holm	GO:0051963	FALSE
after_filter	Structured_Holm	GO:0051963	FALSE
before_filter	BH	GO:0051963	FALSE
after_filter	BH	GO:0051963	FALSE
before_filter	Focused_BH	GO:0051964	FALSE
after_filter	Focused_BH	GO:0051964	FALSE
before_filter	Structured_Holm	GO:0051964	FALSE
after_filter	Structured_Holm	GO:0051964	FALSE
before_filter	BH	GO:0051964	FALSE
after_filter	BH	GO:0051964	FALSE
before_filter	Focused_BH	GO:0051965	FALSE
after_filter	Focused_BH	GO:0051965	FALSE
before_filter	Structured_Holm	GO:0051965	FALSE
after_filter	Structured_Holm	GO:0051965	FALSE
before_filter	BH	GO:0051965	FALSE
after_filter	BH	GO:0051965	FALSE
before_filter	Focused_BH	GO:0051966	FALSE
after_filter	Focused_BH	GO:0051966	FALSE
before_filter	Structured_Holm	GO:0051966	FALSE
after_filter	Structured_Holm	GO:0051966	FALSE
before_filter	BH	GO:0051966	FALSE
after_filter	BH	GO:0051966	FALSE
before_filter	Focused_BH	GO:0051967	FALSE
after_filter	Focused_BH	GO:0051967	FALSE
before_filter	Structured_Holm	GO:0051967	FALSE
after_filter	Structured_Holm	GO:0051967	FALSE
before_filter	BH	GO:0051967	FALSE
after_filter	BH	GO:0051967	FALSE
before_filter	Focused_BH	GO:0051968	FALSE
after_filter	Focused_BH	GO:0051968	FALSE
before_filter	Structured_Holm	GO:0051968	FALSE
after_filter	Structured_Holm	GO:0051968	FALSE
before_filter	BH	GO:0051968	FALSE
after_filter	BH	GO:0051968	FALSE
before_filter	Focused_BH	GO:0051969	FALSE
after_filter	Focused_BH	GO:0051969	FALSE
before_filter	Structured_Holm	GO:0051969	FALSE
after_filter	Structured_Holm	GO:0051969	FALSE
before_filter	BH	GO:0051969	FALSE
after_filter	BH	GO:0051969	FALSE
before_filter	Focused_BH	GO:0051970	FALSE
after_filter	Focused_BH	GO:0051970	FALSE
before_filter	Structured_Holm	GO:0051970	FALSE
after_filter	Structured_Holm	GO:0051970	FALSE
before_filter	BH	GO:0051970	FALSE
after_filter	BH	GO:0051970	FALSE
before_filter	Focused_BH	GO:0051971	FALSE
after_filter	Focused_BH	GO:0051971	FALSE
before_filter	Structured_Holm	GO:0051971	FALSE
after_filter	Structured_Holm	GO:0051971	FALSE
before_filter	BH	GO:0051971	FALSE
after_filter	BH	GO:0051971	FALSE
before_filter	Focused_BH	GO:0051972	FALSE
after_filter	Focused_BH	GO:0051972	FALSE
before_filter	Structured_Holm	GO:0051972	FALSE
after_filter	Structured_Holm	GO:0051972	FALSE
before_filter	BH	GO:0051972	FALSE
after_filter	BH	GO:0051972	FALSE
before_filter	Focused_BH	GO:0051973	FALSE
after_filter	Focused_BH	GO:0051973	FALSE
before_filter	Structured_Holm	GO:0051973	FALSE
after_filter	Structured_Holm	GO:0051973	FALSE
before_filter	BH	GO:0051973	FALSE
after_filter	BH	GO:0051973	FALSE
before_filter	Focused_BH	GO:0051974	FALSE
after_filter	Focused_BH	GO:0051974	FALSE
before_filter	Structured_Holm	GO:0051974	FALSE
after_filter	Structured_Holm	GO:0051974	FALSE
before_filter	BH	GO:0051974	FALSE
after_filter	BH	GO:0051974	FALSE
before_filter	Focused_BH	GO:0051977	FALSE
after_filter	Focused_BH	GO:0051977	FALSE
before_filter	Structured_Holm	GO:0051977	FALSE
after_filter	Structured_Holm	GO:0051977	FALSE
before_filter	BH	GO:0051977	FALSE
after_filter	BH	GO:0051977	FALSE
before_filter	Focused_BH	GO:0051983	TRUE
after_filter	Focused_BH	GO:0051983	TRUE
before_filter	Structured_Holm	GO:0051983	TRUE
after_filter	Structured_Holm	GO:0051983	TRUE
before_filter	BH	GO:0051983	TRUE
after_filter	BH	GO:0051983	TRUE
before_filter	Focused_BH	GO:0051984	FALSE
after_filter	Focused_BH	GO:0051984	FALSE
before_filter	Structured_Holm	GO:0051984	FALSE
after_filter	Structured_Holm	GO:0051984	FALSE
before_filter	BH	GO:0051984	FALSE
after_filter	BH	GO:0051984	FALSE
before_filter	Focused_BH	GO:0051985	TRUE
after_filter	Focused_BH	GO:0051985	TRUE
before_filter	Structured_Holm	GO:0051985	TRUE
after_filter	Structured_Holm	GO:0051985	TRUE
before_filter	BH	GO:0051985	TRUE
after_filter	BH	GO:0051985	TRUE
before_filter	Focused_BH	GO:0051987	FALSE
after_filter	Focused_BH	GO:0051987	FALSE
before_filter	Structured_Holm	GO:0051987	FALSE
after_filter	Structured_Holm	GO:0051987	FALSE
before_filter	BH	GO:0051987	FALSE
after_filter	BH	GO:0051987	FALSE
before_filter	Focused_BH	GO:0051988	FALSE
after_filter	Focused_BH	GO:0051988	FALSE
before_filter	Structured_Holm	GO:0051988	FALSE
after_filter	Structured_Holm	GO:0051988	FALSE
before_filter	BH	GO:0051988	TRUE
after_filter	BH	GO:0051988	FALSE
before_filter	Focused_BH	GO:0052025	FALSE
after_filter	Focused_BH	GO:0052025	FALSE
before_filter	Structured_Holm	GO:0052025	FALSE
after_filter	Structured_Holm	GO:0052025	FALSE
before_filter	BH	GO:0052025	FALSE
after_filter	BH	GO:0052025	FALSE
before_filter	Focused_BH	GO:0052026	FALSE
after_filter	Focused_BH	GO:0052026	FALSE
before_filter	Structured_Holm	GO:0052026	FALSE
after_filter	Structured_Holm	GO:0052026	FALSE
before_filter	BH	GO:0052026	FALSE
after_filter	BH	GO:0052026	FALSE
before_filter	Focused_BH	GO:0052027	FALSE
after_filter	Focused_BH	GO:0052027	FALSE
before_filter	Structured_Holm	GO:0052027	FALSE
after_filter	Structured_Holm	GO:0052027	FALSE
before_filter	BH	GO:0052027	FALSE
after_filter	BH	GO:0052027	FALSE
before_filter	Focused_BH	GO:0052029	FALSE
after_filter	Focused_BH	GO:0052029	FALSE
before_filter	Structured_Holm	GO:0052029	FALSE
after_filter	Structured_Holm	GO:0052029	FALSE
before_filter	BH	GO:0052029	FALSE
after_filter	BH	GO:0052029	FALSE
before_filter	Focused_BH	GO:0052031	FALSE
after_filter	Focused_BH	GO:0052031	FALSE
before_filter	Structured_Holm	GO:0052031	FALSE
after_filter	Structured_Holm	GO:0052031	FALSE
before_filter	BH	GO:0052031	FALSE
after_filter	BH	GO:0052031	FALSE
before_filter	Focused_BH	GO:0052037	FALSE
after_filter	Focused_BH	GO:0052037	FALSE
before_filter	Structured_Holm	GO:0052037	FALSE
after_filter	Structured_Holm	GO:0052037	FALSE
before_filter	BH	GO:0052037	FALSE
after_filter	BH	GO:0052037	FALSE
before_filter	Focused_BH	GO:0052040	FALSE
after_filter	Focused_BH	GO:0052040	FALSE
before_filter	Structured_Holm	GO:0052040	FALSE
after_filter	Structured_Holm	GO:0052040	FALSE
before_filter	BH	GO:0052040	FALSE
after_filter	BH	GO:0052040	FALSE
before_filter	Focused_BH	GO:0052041	FALSE
after_filter	Focused_BH	GO:0052041	FALSE
before_filter	Structured_Holm	GO:0052041	FALSE
after_filter	Structured_Holm	GO:0052041	FALSE
before_filter	BH	GO:0052041	FALSE
after_filter	BH	GO:0052041	FALSE
before_filter	Focused_BH	GO:0052042	FALSE
after_filter	Focused_BH	GO:0052042	FALSE
before_filter	Structured_Holm	GO:0052042	FALSE
after_filter	Structured_Holm	GO:0052042	FALSE
before_filter	BH	GO:0052042	FALSE
after_filter	BH	GO:0052042	FALSE
before_filter	Focused_BH	GO:0052043	FALSE
after_filter	Focused_BH	GO:0052043	FALSE
before_filter	Structured_Holm	GO:0052043	FALSE
after_filter	Structured_Holm	GO:0052043	FALSE
before_filter	BH	GO:0052043	FALSE
after_filter	BH	GO:0052043	FALSE
before_filter	Focused_BH	GO:0052047	FALSE
after_filter	Focused_BH	GO:0052047	FALSE
before_filter	Structured_Holm	GO:0052047	FALSE
after_filter	Structured_Holm	GO:0052047	FALSE
before_filter	BH	GO:0052047	FALSE
after_filter	BH	GO:0052047	FALSE
before_filter	Focused_BH	GO:0052053	FALSE
after_filter	Focused_BH	GO:0052053	FALSE
before_filter	Structured_Holm	GO:0052053	FALSE
after_filter	Structured_Holm	GO:0052053	FALSE
before_filter	BH	GO:0052053	FALSE
after_filter	BH	GO:0052053	FALSE
before_filter	Focused_BH	GO:0052055	FALSE
after_filter	Focused_BH	GO:0052055	FALSE
before_filter	Structured_Holm	GO:0052055	FALSE
after_filter	Structured_Holm	GO:0052055	FALSE
before_filter	BH	GO:0052055	FALSE
after_filter	BH	GO:0052055	FALSE
before_filter	Focused_BH	GO:0052056	FALSE
after_filter	Focused_BH	GO:0052056	FALSE
before_filter	Structured_Holm	GO:0052056	FALSE
after_filter	Structured_Holm	GO:0052056	FALSE
before_filter	BH	GO:0052056	FALSE
after_filter	BH	GO:0052056	FALSE
before_filter	Focused_BH	GO:0052066	FALSE
after_filter	Focused_BH	GO:0052066	FALSE
before_filter	Structured_Holm	GO:0052066	FALSE
after_filter	Structured_Holm	GO:0052066	FALSE
before_filter	BH	GO:0052066	FALSE
after_filter	BH	GO:0052066	FALSE
before_filter	Focused_BH	GO:0052097	FALSE
after_filter	Focused_BH	GO:0052097	FALSE
before_filter	Structured_Holm	GO:0052097	FALSE
after_filter	Structured_Holm	GO:0052097	FALSE
before_filter	BH	GO:0052097	FALSE
after_filter	BH	GO:0052097	FALSE
before_filter	Focused_BH	GO:0052106	FALSE
after_filter	Focused_BH	GO:0052106	FALSE
before_filter	Structured_Holm	GO:0052106	FALSE
after_filter	Structured_Holm	GO:0052106	FALSE
before_filter	BH	GO:0052106	FALSE
after_filter	BH	GO:0052106	FALSE
before_filter	Focused_BH	GO:0052111	FALSE
after_filter	Focused_BH	GO:0052111	FALSE
before_filter	Structured_Holm	GO:0052111	FALSE
after_filter	Structured_Holm	GO:0052111	FALSE
before_filter	BH	GO:0052111	FALSE
after_filter	BH	GO:0052111	FALSE
before_filter	Focused_BH	GO:0052126	FALSE
after_filter	Focused_BH	GO:0052126	FALSE
before_filter	Structured_Holm	GO:0052126	FALSE
after_filter	Structured_Holm	GO:0052126	FALSE
before_filter	BH	GO:0052126	FALSE
after_filter	BH	GO:0052126	FALSE
before_filter	Focused_BH	GO:0052148	FALSE
after_filter	Focused_BH	GO:0052148	FALSE
before_filter	Structured_Holm	GO:0052148	FALSE
after_filter	Structured_Holm	GO:0052148	FALSE
before_filter	BH	GO:0052148	FALSE
after_filter	BH	GO:0052148	FALSE
before_filter	Focused_BH	GO:0052150	FALSE
after_filter	Focused_BH	GO:0052150	FALSE
before_filter	Structured_Holm	GO:0052150	FALSE
after_filter	Structured_Holm	GO:0052150	FALSE
before_filter	BH	GO:0052150	FALSE
after_filter	BH	GO:0052150	FALSE
before_filter	Focused_BH	GO:0052151	FALSE
after_filter	Focused_BH	GO:0052151	FALSE
before_filter	Structured_Holm	GO:0052151	FALSE
after_filter	Structured_Holm	GO:0052151	FALSE
before_filter	BH	GO:0052151	FALSE
after_filter	BH	GO:0052151	FALSE
before_filter	Focused_BH	GO:0052167	FALSE
after_filter	Focused_BH	GO:0052167	FALSE
before_filter	Structured_Holm	GO:0052167	FALSE
after_filter	Structured_Holm	GO:0052167	FALSE
before_filter	BH	GO:0052167	FALSE
after_filter	BH	GO:0052167	FALSE
before_filter	Focused_BH	GO:0052170	FALSE
after_filter	Focused_BH	GO:0052170	FALSE
before_filter	Structured_Holm	GO:0052170	FALSE
after_filter	Structured_Holm	GO:0052170	FALSE
before_filter	BH	GO:0052170	FALSE
after_filter	BH	GO:0052170	FALSE
before_filter	Focused_BH	GO:0052173	FALSE
after_filter	Focused_BH	GO:0052173	FALSE
before_filter	Structured_Holm	GO:0052173	FALSE
after_filter	Structured_Holm	GO:0052173	FALSE
before_filter	BH	GO:0052173	FALSE
after_filter	BH	GO:0052173	FALSE
before_filter	Focused_BH	GO:0052185	FALSE
after_filter	Focused_BH	GO:0052185	FALSE
before_filter	Structured_Holm	GO:0052185	FALSE
after_filter	Structured_Holm	GO:0052185	FALSE
before_filter	BH	GO:0052185	FALSE
after_filter	BH	GO:0052185	FALSE
before_filter	Focused_BH	GO:0052188	FALSE
after_filter	Focused_BH	GO:0052188	FALSE
before_filter	Structured_Holm	GO:0052188	FALSE
after_filter	Structured_Holm	GO:0052188	FALSE
before_filter	BH	GO:0052188	FALSE
after_filter	BH	GO:0052188	FALSE
before_filter	Focused_BH	GO:0052190	FALSE
after_filter	Focused_BH	GO:0052190	FALSE
before_filter	Structured_Holm	GO:0052190	FALSE
after_filter	Structured_Holm	GO:0052190	FALSE
before_filter	BH	GO:0052190	FALSE
after_filter	BH	GO:0052190	FALSE
before_filter	Focused_BH	GO:0052191	FALSE
after_filter	Focused_BH	GO:0052191	FALSE
before_filter	Structured_Holm	GO:0052191	FALSE
after_filter	Structured_Holm	GO:0052191	FALSE
before_filter	BH	GO:0052191	FALSE
after_filter	BH	GO:0052191	FALSE
before_filter	Focused_BH	GO:0052192	FALSE
after_filter	Focused_BH	GO:0052192	FALSE
before_filter	Structured_Holm	GO:0052192	FALSE
after_filter	Structured_Holm	GO:0052192	FALSE
before_filter	BH	GO:0052192	FALSE
after_filter	BH	GO:0052192	FALSE
before_filter	Focused_BH	GO:0052199	FALSE
after_filter	Focused_BH	GO:0052199	FALSE
before_filter	Structured_Holm	GO:0052199	FALSE
after_filter	Structured_Holm	GO:0052199	FALSE
before_filter	BH	GO:0052199	FALSE
after_filter	BH	GO:0052199	FALSE
before_filter	Focused_BH	GO:0052200	FALSE
after_filter	Focused_BH	GO:0052200	FALSE
before_filter	Structured_Holm	GO:0052200	FALSE
after_filter	Structured_Holm	GO:0052200	FALSE
before_filter	BH	GO:0052200	FALSE
after_filter	BH	GO:0052200	FALSE
before_filter	Focused_BH	GO:0052203	FALSE
after_filter	Focused_BH	GO:0052203	FALSE
before_filter	Structured_Holm	GO:0052203	FALSE
after_filter	Structured_Holm	GO:0052203	FALSE
before_filter	BH	GO:0052203	FALSE
after_filter	BH	GO:0052203	FALSE
before_filter	Focused_BH	GO:0052204	FALSE
after_filter	Focused_BH	GO:0052204	FALSE
before_filter	Structured_Holm	GO:0052204	FALSE
after_filter	Structured_Holm	GO:0052204	FALSE
before_filter	BH	GO:0052204	FALSE
after_filter	BH	GO:0052204	FALSE
before_filter	Focused_BH	GO:0052205	FALSE
after_filter	Focused_BH	GO:0052205	FALSE
before_filter	Structured_Holm	GO:0052205	FALSE
after_filter	Structured_Holm	GO:0052205	FALSE
before_filter	BH	GO:0052205	FALSE
after_filter	BH	GO:0052205	FALSE
before_filter	Focused_BH	GO:0052213	FALSE
after_filter	Focused_BH	GO:0052213	FALSE
before_filter	Structured_Holm	GO:0052213	FALSE
after_filter	Structured_Holm	GO:0052213	FALSE
before_filter	BH	GO:0052213	FALSE
after_filter	BH	GO:0052213	FALSE
before_filter	Focused_BH	GO:0052214	FALSE
after_filter	Focused_BH	GO:0052214	FALSE
before_filter	Structured_Holm	GO:0052214	FALSE
after_filter	Structured_Holm	GO:0052214	FALSE
before_filter	BH	GO:0052214	FALSE
after_filter	BH	GO:0052214	FALSE
before_filter	Focused_BH	GO:0052227	FALSE
after_filter	Focused_BH	GO:0052227	FALSE
before_filter	Structured_Holm	GO:0052227	FALSE
after_filter	Structured_Holm	GO:0052227	FALSE
before_filter	BH	GO:0052227	FALSE
after_filter	BH	GO:0052227	FALSE
before_filter	Focused_BH	GO:0052229	FALSE
after_filter	Focused_BH	GO:0052229	FALSE
before_filter	Structured_Holm	GO:0052229	FALSE
after_filter	Structured_Holm	GO:0052229	FALSE
before_filter	BH	GO:0052229	FALSE
after_filter	BH	GO:0052229	FALSE
before_filter	Focused_BH	GO:0052231	FALSE
after_filter	Focused_BH	GO:0052231	FALSE
before_filter	Structured_Holm	GO:0052231	FALSE
after_filter	Structured_Holm	GO:0052231	FALSE
before_filter	BH	GO:0052231	FALSE
after_filter	BH	GO:0052231	FALSE
before_filter	Focused_BH	GO:0052248	FALSE
after_filter	Focused_BH	GO:0052248	FALSE
before_filter	Structured_Holm	GO:0052248	FALSE
after_filter	Structured_Holm	GO:0052248	FALSE
before_filter	BH	GO:0052248	FALSE
after_filter	BH	GO:0052248	FALSE
before_filter	Focused_BH	GO:0052250	FALSE
after_filter	Focused_BH	GO:0052250	FALSE
before_filter	Structured_Holm	GO:0052250	FALSE
after_filter	Structured_Holm	GO:0052250	FALSE
before_filter	BH	GO:0052250	FALSE
after_filter	BH	GO:0052250	FALSE
before_filter	Focused_BH	GO:0052255	FALSE
after_filter	Focused_BH	GO:0052255	FALSE
